CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,CL (mL/min*kg),PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,Washed_SMILES,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
CHEMBL1079753,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C2C(C3CC2CC3)C=1O)Cc1ccc(F)cc1)C,T1/2,=,0.56699997,hr,19.25,19846298,Bioorg. Med. Chem. Lett.,2009,19,23,6813,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C2C(C3CC2CC3)C=1O)Cc1ccc(F)cc1)C,76.238823,0,0,3,5,7,0,12,0,63,3,10,38,24,118.86605,1.8867627,0,0,25,0,1,25,0,4,6,0,2,1.2159057,-2.7430174,-0.63768435,0.60206217,2.9229493,-2.7634859,-0.55588901,0.7190308,2.9732621,-2.485028,-0.45101774,0.76145071,3.1732788,47.063175,5,0.11627907,12,68,3,43,4,5,0.11627907,53,0,26.982399,21.889616,14.67928,16.283728,17.909636,15.470188,8.0846224,9.9738941,4,4,0.86248577,17,0,-0.91531533,-0.42908144,0.050983429,3.0584779,-0.99425972,-0.38874012,0.12878327,3.1001298,-0.53880286,-0.20028415,0.17696042,3.3236344,28.135208,10.370242,5.3591681,23.873375,8.7585497,4.51158,5.5025296,10,3,1,1,2.9790001,-5.5145402,13.767092,0,1,30,0,6,4,3,0,0,3.066287,-3.066287,0.10070805,0.14425449,103.5964,68.639481,21.817003,30.829348,10.324173,12.949531,4.1846013,65.077194,44.83992,32.016521,2.5295215,43.925159,13.566921,7.9044313,0.7991026,0.45404494,0.14148958,0.2008974,0.54595506,0.059407815,369.3454,209.85966,65.396507,92.854813,252.34053,27.458305,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,462.2002,0,0,0,462.2002,0,9,0,6,0,0,1,3.2455001,0,141.47014,50.246689,25.385227,16.417963,56.850689,0,123.50229,56.605217,38.913185,13.80708,120.20559,33.264202,49.289368,15.596547,39.929245,198.54709,7.5867038,44.97266,145.24001,0.325683,6.4262648,3.7683527,10.217644,462.2002,650.01306,85.675171,0,0,13.757783,274.48291,44.351311,112.99988,560.62701,4469,68,222
CHEMBL1079761,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H](C3CCC2CC3)C=1O)CC(F)(F)F)C,T1/2,=,0.1,hr,109.1475,20149651,Bioorg. Med. Chem. Lett.,2010,20,5,1516,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H](C3CCC2CC3)C=1O)CC(F)(F)F)C,68.97924,0,0,2,3,7,0,6,0,59,3,10,36,22,120.53069,2.0428929,0,0,21,0,3,23,0,4,6,0,2,1.3904878,-2.93191,-0.5636155,0.59583807,2.902739,-2.915128,-0.49355838,0.65014488,2.9584117,-2.6821837,-0.39686042,0.73076439,3.1513543,47.282761,4,0.1,6,63,3,40,4,5,0.125,54,0,26.206377,20.543251,12.576985,13.507708,16.644596,14.526786,6.7632556,7.7862062,2,0,0.92948103,14,0,-0.91526127,-0.41338664,0.040687963,3.0749819,-0.99477184,-0.3711226,0.14054614,3.1015072,-0.52492183,-0.19173463,0.16033332,3.3244953,27.5625,9.5763311,5.4064627,24.57284,8.5085201,4.7921453,5.8077359,10,3,1,1,2.2427599,-5.04987,12.258828,0,1,25,0,5,3,3,0,0,3.2272301,-3.2272301,0.12612636,0.13706045,98.934845,51.577938,25.988483,30.829348,10.324173,12.949531,13.230103,47.060158,20.330111,32.016521,38.255428,32.016521,13.566921,7.9044313,0.7931152,0.43944114,0.12296501,0.2068848,0.56055886,0.083919786,344.99283,191.1501,53.487877,89.991684,243.83443,36.503807,0.5,1,0,0,0,0,1,0,0,0,1,0,434.98453,0,0,0,434.98453,0,7,0,5,0,0,0.72222221,2.5922,0,149.22966,41.125671,43.824806,13.232388,56.850689,0,52.929554,75.473625,50.393833,12.33008,120.20559,63.184429,47.927864,12.410972,39.929245,128.40317,26.026281,44.97266,145.24001,0.33426812,6.321928,3.63148,10.065875,434.98453,590.18201,85.675171,0,0,13.757783,248.69083,44.351311,112.99988,548.56299,3745,67,210
CHEMBL1079782,s1c2cc(ccc2nc1C1Cc2c(OC1)cccc2)-c1nc(ncc1)N,T1/2,=,0.78299999,hr,13.939655,19647430,Bioorg. Med. Chem. Lett.,2009,19,17,5078,s1c2cc(ccc2nc1C1Cc2c(OC1)cccc2)-c1nc(ncc1)N,53.970688,0,0,3,3,4,0,21,0,42,1,5,26,20,68.038773,1.6199707,0,0,20,0,0,16,0,4,1,0,1,1.1692953,-2.5820339,-0.63744259,0.65144974,2.5825317,-2.5690811,-0.53880137,0.78273994,2.6382468,-2.3275607,-0.44189617,0.85274321,2.84233,24.987312,2,0.06666667,22,46,0,30,2,2,0.06666667,24,0,17.509861,14.7397,11.187716,12.974327,12.759152,9.2785702,5.8961177,7.9158163,1,1,0.77057046,14,0,-0.78122324,-0.42051318,0.071813814,2.5933087,-1.3351308,-0.33820415,0.17902668,2.7361538,-0.50588971,-0.20975459,0.24056393,2.9014051,18.055555,7.7879934,3.8058028,13.410797,5.7104874,2.764926,2.9454689,5,2,1,0,3.072,-5.46065,10.358647,1,1,27,1,5,3,1,0,0,1.7676907,-1.7676907,0.11273822,0.19448909,40.426228,83.728165,17.238026,35.442192,0,0,0,51.859165,61.274521,0,0,11.365152,12.333695,2.503756,0.91712517,0.44069928,0.082874812,0.082874812,0.55930072,0,289.96829,139.33629,26.202604,26.202604,176.83461,0,0.5,1,0,0,0,0,1,0,0,0,1,0,316.1709,0,0,0,316.1709,0,7,0,5,0,0,1,4.0541701,43.897076,50.35659,0,20.926258,4.115149,18.868406,4.4107962,167.19208,0,38.420208,10.34404,0,61.356476,0,13.769373,10.731343,210.12543,20.926258,31.277687,73.919998,0.43230852,5.9068904,3.5690424,9.0762796,316.1709,467.75864,19.551485,0,0,17.742489,245.73851,15.681574,37.293976,360.44101,1771,42,146
CHEMBL1079909,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@@H]3CC[C@H]2C3)C=1O)CCC(C)C)C,T1/2,=,0.30000001,hr,36.3825,19846298,Bioorg. Med. Chem. Lett.,2009,19,23,6813,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@@H]3CC[C@H]2C3)C=1O)CCC(C)C)C,75.495789,0,0,2,4,7,0,6,0,65,3,10,35,21,114.69549,1.764546,0,0,23,0,0,30,0,4,6,0,2,1.3555666,-2.7685015,-0.56573838,0.56783283,2.9244552,-2.8035569,-0.48391923,0.64301836,2.9721828,-2.5071549,-0.38916916,0.69196659,3.1753657,51.32621,6,0.15384616,6,69,3,39,5,6,0.15384616,60,0,25.283728,21.486708,14.654336,15.585057,16.353992,15.169234,7.972651,8.9956017,4,0,0.83010751,15,0,-0.91534299,-0.40351409,0.03873416,3.088151,-0.99467337,-0.36297429,0.11774494,3.1173496,-0.53892314,-0.19003874,0.15663053,3.3447938,26.60092,9.6321545,5.053854,24.015974,8.6690369,4.5382614,5.9484391,10,3,1,1,2.793,-5.0110798,13.025346,0,1,24,0,5,5,3,0,0,2.8797951,-2.8797951,0.10722977,0.15359621,150.51564,43.047169,12.796158,30.829348,10.324173,12.949531,4.1846013,47.060158,57.825466,32.016521,2.5295215,32.016521,13.566921,7.9044313,0.82309407,0.42162108,0.11689648,0.17690596,0.57837892,0.060009476,376.62,192.91954,53.487877,80.946182,264.64664,27.458305,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,457.56616,0,0,0,457.56616,0,8,0,5,0,0,1,2.6859,0,141.47014,41.125671,43.824806,17.643185,56.850689,0,52.929554,75.473625,72.165527,13.20838,120.20559,18.30409,44.579144,12.410972,39.929245,128.40317,26.026281,111.62469,145.24001,0.34185782,6.2854023,3.6645272,9.979331,457.56616,629.61365,85.675171,0,0,13.757783,264.94485,44.351311,112.99988,522.64697,3558,62,202
CHEMBL1079920,s1c2cc(ccc2nc1C1Cc2cc(ccc2OC1)C(=O)NCCN(C)C)-c1cn[nH]c1,T1/2,=,0.583,hr,18.721699,19846298,Bioorg. Med. Chem. Lett.,2009,19,23,6813,s1c2cc(ccc2nc1C1Cc2cc(ccc2OC1)C(=O)NCCN(C)C)-c1cn[nH]c1,68.913826,0,0,3,4,6,0,20,0,57,3,9,32,24,92.729584,1.6268349,0,0,24,0,0,25,0,5,2,0,1,1.1104271,-2.6177943,-0.58410847,0.56987,2.5850437,-2.7626626,-0.49600092,0.63712311,2.6385212,-2.3349271,-0.39514783,0.75784355,2.8460822,37.104176,6,0.16666667,21,61,1,36,6,7,0.19444445,39,0,22.078775,18.907461,14.52458,16.258783,15.563684,11.465714,6.5121431,8.4738941,1,1,0.75576836,18,0,-0.86008203,-0.39872289,0.040645879,2.7014511,-1.161447,-0.32365218,0.14858188,2.8047981,-0.51587713,-0.20415936,0.18593252,2.9951367,23.728395,10.726644,5.6444635,18.373505,8.2329874,4.3053837,4.7271509,7,2,1,0,3.599,-4.7464299,12.728757,0,1,26,1,5,7,1,0,0,2.3835108,-2.3835108,0.10576665,0.14716256,111.67328,89.50914,0,36.998642,0,12.949531,0,112.79999,24.509808,0,9.4210396,0,23.124851,2.6406472,0.90861058,0.40718925,0.060821202,0.091389447,0.59281075,0.030568244,384.9119,172.49634,25.765499,38.715031,251.13058,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,423.62692,0,0,0,423.62692,0,9,0,5,0,0,1,3.69647,29.010639,41.831635,16.663008,57.805416,31.162941,84.662781,4.4107962,149.5489,0,36.521114,12.64709,23.862217,47.572739,34.673759,16.954948,9.2610779,159.15622,63.064198,97.07206,83.139999,0.36708876,6.1699252,3.9154062,9.6725607,423.62692,592.19598,21.753254,0,0,5.6825762,340.5365,12.949531,46.277908,447.56299,3345,49,174
CHEMBL1079921,s1c2cc(ccc2nc1C1Cc2cc(ccc2OC1)C(=O)NCCCN(C)C)-c1cn[nH]c1,T1/2,=,0.56699997,hr,19.25,19846298,Bioorg. Med. Chem. Lett.,2009,19,23,6813,s1c2cc(ccc2nc1C1Cc2cc(ccc2OC1)C(=O)NCCCN(C)C)-c1cn[nH]c1,72.007408,0,0,3,4,6,0,20,0,60,3,9,33,25,96.325424,1.6054238,0,0,25,0,0,27,0,5,2,0,1,1.0899826,-2.6483555,-0.58251208,0.56933862,2.5857458,-2.7331574,-0.49480897,0.63709974,2.6386111,-2.3720176,-0.3947446,0.75718766,2.8475292,39.290588,7,0.1891892,21,64,1,37,7,8,0.21621622,42,0,22.785881,19.614569,15.231687,16.965891,16.063683,11.965714,7.0121431,8.9738941,1,1,0.74857467,19,0,-0.86414731,-0.39872244,0.040644318,2.7163022,-1.1609825,-0.32019815,0.14855835,2.8179672,-0.52026445,-0.20414928,0.18514112,3.0068078,24.68371,11.372781,6.0491495,19.271557,8.8062353,4.6559448,5.1427236,7,2,1,0,4.0409999,-4.9482002,13.201086,0,1,26,0,5,8,2,0,0,2.4091945,-2.4091945,0.10462362,0.14608265,107.01172,89.50914,0,36.998642,0,12.949531,0,134.69362,24.509808,0,9.4210396,0,23.124851,2.6406472,0.91218275,0.44093457,0.058443852,0.087817259,0.55906546,0.029373407,402.14398,194.38997,25.765499,38.715031,246.46904,12.949531,0.47368422,0.89999998,0,0,0,0,1,0,0,0,1,0,440.85901,0,0,0,440.85901,0,10,0,5,0,0,1,4.0865698,29.010639,41.831635,16.663008,57.805416,31.162941,84.662781,4.4107962,149.5489,18.868406,36.521114,13.10879,23.862217,47.572739,34.673759,16.954948,9.2610779,178.02463,63.064198,97.07206,83.139999,0.35823497,6.2094536,3.9882078,9.7572613,440.85901,616.62518,21.753254,0,0,5.6825762,356.34497,12.949531,46.277908,461.59,3718,50,178
CHEMBL1079952,s1cccc1CN1[C@@H]2[C@@H](C3CCC2CC3)C(O)=C(C1=O)C=1Nc2c(S(=O)(=O)N=1)cc(NS(=O)(=O)C)cc2,T1/2,=,0.85000002,hr,12.840882,20149651,Bioorg. Med. Chem. Lett.,2010,20,5,1516,s1cccc1CN1[C@@H]2[C@@H](C3CCC2CC3)C(O)=C(C1=O)C=1Nc2c(S(=O)(=O)N=1)cc(NS(=O)(=O)C)cc2,77.488617,0,0,3,5,7,0,11,0,63,3,10,37,23,116.05344,1.8421181,0,0,24,0,0,26,0,4,6,0,3,1.2380432,-2.9328527,-0.60713083,0.63668621,2.8986657,-2.9003241,-0.50560951,0.6931442,2.9602554,-2.6808581,-0.44012657,0.79207188,3.1504602,49.233383,5,0.11904762,11,68,3,42,4,5,0.11904762,54,0,26.112156,22.366154,14.309036,15.706378,17.515789,16.234659,7.7185974,9.2491493,2,0,0.86471391,15,0,-0.91531277,-0.41294858,0.052990668,3.0935075,-0.99424273,-0.35772786,0.12000375,3.1457872,-0.52380979,-0.1957915,0.18915488,3.3586254,27.183674,10.123967,5.1377778,24.640821,9.151022,4.6345782,6.0942888,10,3,1,1,2.7980001,-5.54145,13.994234,0,1,30,0,6,4,3,0,0,3.0595229,-3.0595229,0.1009307,0.14457341,116.39256,60.108711,12.796158,50.589966,10.324173,12.949531,4.1846013,47.060158,49.024521,46.24749,2.5295215,32.016521,13.566921,7.9044313,0.82618207,0.42592138,0.11485596,0.17381792,0.57407862,0.058961958,384.74908,198.34956,53.487877,80.946182,267.3457,27.458305,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,465.69525,0,0,0,465.69525,0,8,0,6,0,0,0.72972971,3.5580001,0,141.47014,41.125671,25.385227,14.59079,56.850689,0,104.03193,75.473625,55.230762,14.06068,120.20559,18.30409,40.16835,13.769373,39.929245,197.94513,7.5867038,76.250343,145.24001,0.33281484,6.3923173,3.6843297,10.145426,465.69525,650.7262,85.675171,0,0,13.757783,277.26617,44.351311,112.99988,562.69202,4063,68,216
CHEMBL1080267,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C=1O)CCC(C)C)C,T1/2,=,0.61699998,hr,17.690033,19740657,Bioorg. Med. Chem. Lett.,2009,19,20,5958,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C=1O)CCC(C)C)C,75.495789,0,0,2,4,7,0,6,0,65,3,10,35,21,114.69549,1.764546,0,0,23,0,0,30,0,4,6,0,2,1.3555666,-2.7685015,-0.56573838,0.56783283,2.9244552,-2.8035569,-0.48391923,0.64301836,2.9721828,-2.5071549,-0.38916916,0.69196659,3.1753657,51.32621,6,0.15384616,6,69,3,39,5,6,0.15384616,60,0,25.283728,21.486708,14.654336,15.585057,16.353992,15.169234,7.972651,8.9956017,4,0,0.83010751,15,0,-0.91534299,-0.40351409,0.03873416,3.088151,-0.99467337,-0.36297429,0.11774494,3.1173496,-0.53892314,-0.19003874,0.15663053,3.3447938,26.60092,9.6321545,5.053854,24.015974,8.6690369,4.5382614,5.9484391,10,3,1,1,2.793,-5.0110798,13.025346,0,1,24,0,5,5,3,0,0,2.8797951,-2.8797951,0.10722977,0.15359621,150.51564,43.047169,12.796158,30.829348,10.324173,12.949531,4.1846013,47.060158,57.825466,32.016521,2.5295215,32.016521,13.566921,7.9044313,0.82309407,0.42162108,0.11689648,0.17690596,0.57837892,0.060009476,376.62,192.91954,53.487877,80.946182,264.64664,27.458305,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,457.56616,0,0,0,457.56616,0,8,0,5,0,0,0.74285716,2.6859,0,141.47014,41.125671,43.824806,17.643185,56.850689,0,52.929554,75.473625,72.165527,13.20838,120.20559,18.30409,44.579144,12.410972,39.929245,128.40317,26.026281,111.62469,145.24001,0.34185782,6.2854023,3.6645272,9.979331,457.56616,629.61365,85.675171,0,0,13.757783,264.94485,44.351311,112.99988,522.64697,3558,62,202
CHEMBL1080279,s1c2cc(ccc2nc1C(=O)N(Cc1cc(OC)ccc1)CCN(C)C)-c1cn[nH]c1,T1/2,=,0.25,hr,43.659,19891474,J. Med. Chem.,2010,53,1,374,s1c2cc(ccc2nc1C(=O)N(Cc1cc(OC)ccc1)CCN(C)C)-c1cn[nH]c1,67.153824,0,0,3,4,6,0,20,0,56,2,8,31,23,91.463905,1.633284,0,0,23,0,0,25,0,5,2,0,1,1.3424722,-2.6440997,-0.58483332,0.47047266,2.5490999,-2.7416823,-0.46016616,0.60627347,2.5188172,-2.3582122,-0.37942004,0.76029217,2.8270943,38.424175,9,0.2647059,21,59,1,34,7,9,0.2647059,37,0,21.794317,18.647568,14.317472,16.104084,15.029208,10.815958,5.4903049,7.4907312,0,0,0.74673051,15,0,-0.86008084,-0.38948482,-0.032293469,2.6609039,-0.96202862,-0.30931386,0.11313612,2.7462919,-0.51651561,-0.17521966,0.16133079,2.9541168,24.134949,11.421457,6.3208814,18.524221,8.6838293,4.7726398,5.1890702,7,1,1,0,3.9449999,-4.5205402,12.48601,0,1,21,1,4,8,0,0,0,2.4052236,-2.4052236,0.1090994,0.14464475,117.65218,108.82578,0,28.379631,0,12.949531,0,91.843773,49.019615,0,9.4210396,0,23.124851,2.503756,0.91305751,0.3964504,0.057758495,0.086942501,0.6035496,0.029184004,405.142,175.91304,25.628607,38.57814,267.8071,12.949531,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,443.72015,0,0,0,443.72015,0,8,0,4,0,0,1,4.1654,10.999887,44.955948,16.663008,36.879158,27.977365,101.17825,0,167.19208,0,54.960693,12.36952,23.862217,50.697052,16.663008,9.3585768,9.2610779,176.37057,42.137939,132.45593,74.349998,0.36875206,6.0874629,3.6912584,9.6242514,443.72015,583.27869,21.753254,0,0,0,370.01886,12.949531,40.595333,435.552,2864,45,162
CHEMBL1080986,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C=1O)CC1CCCC1)C,T1/2,=,0.76700002,hr,14.230443,20483605,Bioorg. Med. Chem. Lett.,2010,20,12,3614,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C=1O)CC1CCCC1)C,77.255791,0,0,2,4,7,0,6,0,66,3,10,36,22,116.17442,1.7602185,0,0,24,0,0,30,0,4,6,0,2,1.2254335,-2.765573,-0.5845567,0.5852825,2.9268417,-2.8087907,-0.51439798,0.6625753,2.9741173,-2.5041342,-0.42728826,0.70797533,3.1783504,51.32621,5,0.12195122,6,71,3,41,4,5,0.12195122,62,0,25.405048,21.608028,14.775657,15.706378,17.015789,15.831031,8.6344471,9.6573982,4,0,0.83521163,15,0,-0.91534126,-0.4182612,0.045963921,3.1349771,-0.99470228,-0.38740075,0.12016869,3.1680572,-0.5390802,-0.19971466,0.16195212,3.3893502,26.234385,9.5763311,4.8160586,23.754856,8.645751,4.3391051,5.7049603,10,3,1,1,2.7409999,-5.1108098,13.310783,0,1,29,0,6,5,3,0,0,2.9023013,-2.9023013,0.10639825,0.15240514,150.51564,43.047169,12.796158,30.829348,10.324173,12.949531,4.1846013,55.761471,37.732738,32.016521,2.5295215,32.016521,13.566921,7.9044313,0.81857741,0.40685433,0.119881,0.18142259,0.59314567,0.061541595,365.22858,181.52812,53.487877,80.946182,264.64664,27.458305,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,446.17474,0,0,0,446.17474,0,8,0,6,0,0,0.75,2.8299999,0,141.47014,41.125671,43.824806,17.643185,56.850689,0,52.929554,132.07884,5.513495,13.45868,120.20559,18.30409,44.579144,12.410972,39.929245,185.00839,26.026281,44.97266,145.24001,0.34029734,6.3575521,3.6758292,10.062741,446.17474,640.14673,85.675171,0,0,13.757783,253.55344,44.351311,112.99988,534.65802,3805,63,212
CHEMBL1081530,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@@H]3CC[C@H]2C3)C=1O)CC1CCCC1)C,T1/2,=,0.28299999,hr,38.56802,20430618,Bioorg. Med. Chem. Lett.,2010,20,11,3384,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@@H]3CC[C@H]2C3)C=1O)CC1CCCC1)C,77.255791,0,0,2,4,7,0,6,0,66,3,10,36,22,116.17442,1.7602185,0,0,24,0,0,30,0,4,6,0,2,1.2254335,-2.765573,-0.5845567,0.5852825,2.9268417,-2.8087907,-0.51439798,0.6625753,2.9741173,-2.5041342,-0.42728826,0.70797533,3.1783504,51.32621,5,0.12195122,6,71,3,41,4,5,0.12195122,62,0,25.405048,21.608028,14.775657,15.706378,17.015789,15.831031,8.6344471,9.6573982,4,0,0.83521163,15,0,-0.91534126,-0.4182612,0.045963921,3.1349771,-0.99470228,-0.38740075,0.12016869,3.1680572,-0.5390802,-0.19971466,0.16195212,3.3893502,26.234385,9.5763311,4.8160586,23.754856,8.645751,4.3391051,5.7049603,10,3,1,1,2.7409999,-5.1108098,13.310783,0,1,29,0,6,5,3,0,0,2.9023013,-2.9023013,0.10639825,0.15240514,150.51564,43.047169,12.796158,30.829348,10.324173,12.949531,4.1846013,55.761471,37.732738,32.016521,2.5295215,32.016521,13.566921,7.9044313,0.81857741,0.40685433,0.119881,0.18142259,0.59314567,0.061541595,365.22858,181.52812,53.487877,80.946182,264.64664,27.458305,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,446.17474,0,0,0,446.17474,0,8,0,6,0,0,1,2.8299999,0,141.47014,41.125671,43.824806,17.643185,56.850689,0,52.929554,132.07884,5.513495,13.45868,120.20559,18.30409,44.579144,12.410972,39.929245,185.00839,26.026281,44.97266,145.24001,0.34029734,6.3575521,3.6758292,10.062741,446.17474,640.14673,85.675171,0,0,13.757783,253.55344,44.351311,112.99988,534.65802,3805,63,212
CHEMBL1081562,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H](C3CCC2CC3)C=1O)CC1CCCC1)C,T1/2,=,0.78299999,hr,13.939655,20430618,Bioorg. Med. Chem. Lett.,2010,20,11,3384,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H](C3CCC2CC3)C=1O)CC1CCCC1)C,80.349373,0,0,3,5,7,0,6,0,69,3,10,37,23,119.88201,1.7374204,0,0,25,0,0,32,0,4,6,0,2,1.237831,-2.9364626,-0.57470185,0.6132279,2.90364,-2.9174752,-0.4968673,0.67406851,2.96141,-2.683723,-0.43058243,0.74225801,3.1564887,53.512623,5,0.11904762,6,74,3,42,4,5,0.11904762,65,0,26.112156,22.315136,15.482763,16.413485,17.515789,16.33103,9.1344471,10.157398,2,0,0.82561672,15,0,-0.91532838,-0.41163775,0.047916476,3.1880262,-0.99467993,-0.36033821,0.11954442,3.2270348,-0.53595865,-0.20196605,0.16350372,3.4394643,27.183674,10.123967,5.1377778,24.682898,9.1671057,4.6428914,6.1154256,10,3,1,1,3.1830001,-5.62603,13.784856,0,1,30,0,6,5,3,0,0,2.9553564,-2.9553564,0.10448816,0.14966914,159.04642,43.047169,12.796158,30.829348,10.324173,12.949531,4.1846013,64.462784,37.732738,32.016521,2.5295215,32.016521,13.566921,7.9044313,0.8253237,0.41050202,0.11542315,0.17467627,0.58949798,0.05925313,382.46066,190.22945,53.487877,80.946182,273.1774,27.458305,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,463.40683,0,0,0,463.40683,0,8,0,6,0,0,0.72972971,3.2200999,0,141.47014,41.125671,43.824806,17.643185,56.850689,0,52.929554,150.94725,5.513495,13.92038,120.20559,18.30409,44.579144,12.410972,39.929245,203.8768,26.026281,44.97266,145.24001,0.33281484,6.3923173,3.6843297,10.145426,463.40683,664.57593,85.675171,0,0,13.757783,269.36194,44.351311,112.99988,548.685,4063,68,216
